name,mmsi,imo_number,vessel_type,flag,latitude,longitude,status,speed,course,heading,callsign,destination,eta,length,width,draft
NORTH STAR,235826000,IMO235826000,Other,🇬🇧,57.50378666666666,-1.77213,moored,0.0,92.00,7,CALL826000,Unknown,2026-02-19T18:06:49.762746+00:00,100.0,20.0,8.0
SEVEN FALCON,235084424,IMO235084424,Other,🏳️,53.55916333333333,-3.313145,underway,0.0,63.60,90,CALL084424,Unknown,2026-02-19T18:06:49.762758+00:00,100.0,20.0,8.0
NOEMA,240702000,IMO240702000,Other,🏳️,37.93108666666667,23.648461666666666,underway,0.0,0.00,511,CALL702000,Unknown,2026-02-19T18:06:49.762771+00:00,100.0,20.0,8.0
PARK CITY,367087240,IMO367087240,Other,🇺🇸,41.170404999999995,-73.17536833333334,underway,0.0,228.00,314,CALL087240,Unknown,2026-02-19T18:06:49.762784+00:00,100.0,20.0,8.0
TRHEINTAYCINCO,224853000,IMO224853000,Other,🏳️,36.709711666666664,-4.416728333333333,underway,2.3,276.60,98,CALL853000,Unknown,2026-02-19T18:06:49.762797+00:00,100.0,20.0,8.0
GREYMAN EXPRESS,255915566,IMO255915566,Cargo,🇸🇬,1.2548,103.87427333333333,anchored,0.0,149.70,12,CALL915566,Unknown,2026-02-19T18:06:49.762810+00:00,100.0,20.0,8.0
PALLADA GAS,636022923,IMO636022923,Tanker,🏳️,42.96939833333333,28.199485,anchored,0.0,164.30,52,CALL022923,Unknown,2026-02-19T18:06:49.762822+00:00,100.0,20.0,8.0
JUDITH BORCHARD,255915590,IMO255915590,Other,🏳️,41.35508,2.172375,moored,0.0,136.70,203,CALL915590,Unknown,2026-02-19T18:06:49.762834+00:00,100.0,20.0,8.0
DREAM VERMAX,538006497,IMO538006497,Other,🇬🇧,53.474248333333335,-3.394965,anchored,0.1,14.20,100,CALL006497,Unknown,2026-02-19T18:06:49.762846+00:00,100.0,20.0,8.0
WAVEWALKER 1,244780105,IMO244780105,Other,🇬🇧,57.134975000000004,-2.0560283333333333,inactive,0.0,8.10,511,CALL780105,Unknown,2026-02-19T18:06:49.762858+00:00,100.0,20.0,8.0
AYR DAWN 2,232055301,IMO232055301,Other,🏳️,59.03313833333333,-3.8741666666666665,moored,10.1,333.80,339,CALL055301,Unknown,2026-02-19T18:06:49.762870+00:00,100.0,20.0,8.0
ONEGO GLOMMA,304676000,IMO304676000,Other,🇺🇸,38.94501,-76.41798,active,0.0,0.0,69,CALL676000,Unknown,2026-02-19T18:06:49.762884+00:00,100.0,20.0,8.0
NORMAND PACIFIC,257743000,IMO257743000,Other,🏳️,38.71731333333333,15.576115,inactive,0.5,146.30,244,CALL743000,Unknown,2026-02-19T18:06:49.762896+00:00,100.0,20.0,8.0
GV SHALANNA BF843,235002500,IMO235002500,Other,🇬🇧,57.50628,-1.7721433333333332,fishing,0.0,360.00,19,CALL002500,Unknown,2026-02-19T18:06:49.762910+00:00,100.0,20.0,8.0
IBAIZABAL DIEZ,224874000,IMO224874000,Other,🏳️,43.346495,-8.529926666666666,underway,0.1,313.60,314,CALL874000,Unknown,2026-02-19T18:06:49.762922+00:00,100.0,20.0,8.0
ALEGRIA 1,373090000,IMO373090000,Other,🇸🇬,1.2392133333333333,103.74566166666666,active,0.0,0.0,83,CALL090000,Unknown,2026-02-19T18:06:49.762934+00:00,100.0,20.0,8.0
ELENI K,538090645,IMO538090645,Other,🏳️,38.686595000000004,-9.22517,underway,5.3,77.90,84,CALL090645,Unknown,2026-02-19T18:06:49.762946+00:00,100.0,20.0,8.0
NAWC 38,369970517,IMO369970517,Other,🇺🇸,36.97188333333334,-76.14558666666667,active,0.0,0.0,92,CALL970517,Unknown,2026-02-19T18:06:49.762958+00:00,100.0,20.0,8.0
FOREVER FAITHFUL PD,232053998,IMO232053998,Other,🇬🇧,57.50295166666667,-1.7739933333333333,fishing,0.1,67.50,356,CALL053998,Unknown,2026-02-19T18:06:49.762970+00:00,100.0,20.0,8.0
MAJU 511,566272000,IMO566272000,Other,🇸🇬,1.2583933333333335,103.69054666666666,active,0.0,0.0,511,CALL272000,Unknown,2026-02-19T18:06:49.762983+00:00,100.0,20.0,8.0
SAN MARTINO,247225600,IMO247225600,Other,🏳️,39.216570000000004,9.056748333333333,underway,0.0,37.60,128,CALL225600,Unknown,2026-02-19T18:06:49.762995+00:00,100.0,20.0,8.0
EL. VENIZELOS,237628000,IMO237628000,Other,🏳️,38.02839166666667,23.497073333333333,moored,0.0,42.00,123,CALL628000,Unknown,2026-02-19T18:06:49.763008+00:00,100.0,20.0,8.0
Vessel-636023157,636023157,IMO636023157,Cargo,🇸🇬,1.1632166666666668,103.77551666666666,active,0.0,0.0,248,CALL023157,Unknown,2026-02-19T18:06:49.763023+00:00,100.0,20.0,8.0
JOANNE MARIE,367509070,IMO367509070,Other,🇺🇸,40.751486666666665,-74.01922666666665,underway,4.7,205.70,199,CALL509070,Unknown,2026-02-19T18:06:49.763036+00:00,100.0,20.0,8.0
NEPTUNE ETHOS,241816000,IMO241816000,Other,🏳️,37.96042333333333,23.604699999999998,underway,0.0,162.40,43,CALL816000,Unknown,2026-02-19T18:06:49.763049+00:00,100.0,20.0,8.0
STRANGFORD 2,232003239,IMO232003239,Other,🇬🇧,54.371566666666666,-5.554283333333333,underway,0.0,360.00,73,CALL003239,Unknown,2026-02-19T18:06:49.763061+00:00,100.0,20.0,8.0
D.D. KAUFMAN,316051525,IMO316051525,Other,🏳️,44.66923166666666,-63.59557333333333,underway,0.0,360.00,511,CALL051525,Unknown,2026-02-19T18:06:49.763074+00:00,100.0,20.0,8.0
HELLIAR,235087119,IMO235087119,Other,🇬🇧,58.999159999999996,-2.9578716666666667,underway,2.2,257.00,71,CALL087119,Unknown,2026-02-19T18:06:49.763086+00:00,100.0,20.0,8.0
MEN DU,228151010,IMO228151010,Other,🇫🇷,47.561281666666666,-3.0088716666666664,underway,11.1,174.70,511,CALL151010,Unknown,2026-02-19T18:06:49.763098+00:00,100.0,20.0,8.0
ARAKLIA,215004000,IMO215004000,Other,🏳️,35.83217833333333,14.55417,moored,0.0,50.20,323,CALL004000,Unknown,2026-02-19T18:06:49.763111+00:00,100.0,20.0,8.0
ECO UMANDE,256336000,IMO256336000,Other,🏳️,41.18958833333333,-8.689198333333334,moored,0.0,324.30,269,CALL336000,Unknown,2026-02-19T18:06:49.763123+00:00,100.0,20.0,8.0
BOLD  TERN,229080000,IMO229080000,Other,🇫🇷,49.472986666666664,-0.47862333333333335,inactive,0.0,251.90,85,CALL080000,Unknown,2026-02-19T18:06:49.763136+00:00,100.0,20.0,8.0
GULF COAST,367098070,IMO367098070,Other,🇺🇸,40.653731666666665,-74.07581666666667,underway,9.2,241.50,244,CALL098070,Unknown,2026-02-19T18:06:49.763149+00:00,100.0,20.0,8.0
PEREGRINE,215740000,IMO215740000,Other,🏳️,53.419135,-5.5746649999999995,underway,16.4,254.70,262,CALL740000,Unknown,2026-02-19T18:06:49.763163+00:00,100.0,20.0,8.0
VISBORG,229455000,IMO229455000,Other,🏳️,39.38751,-0.276515,underway,1.1,329.80,285,CALL455000,Unknown,2026-02-19T18:06:49.763174+00:00,100.0,20.0,8.0
IRENES POWER,538011225,IMO538011225,Other,🏳️,39.522603333333336,0.13507666666666665,underway,2.2,56.20,345,CALL011225,Unknown,2026-02-19T18:06:49.763186+00:00,100.0,20.0,8.0
F/V PETIT GAEL 2,228018700,IMO228018700,Fishing,🇫🇷,46.149073333333334,-1.2222250000000001,underway,0.1,204.00,70,CALL018700,Unknown,2026-02-19T18:06:49.763199+00:00,100.0,20.0,8.0
SUVAK,316004040,IMO316004040,Other,🏳️,47.56419,-52.694313333333334,moored,0.1,349.00,511,CALL004040,Unknown,2026-02-19T18:06:49.763212+00:00,100.0,20.0,8.0
MEGA VICTORIA,247439700,IMO247439700,Other,🏳️,43.550066666666666,10.300078333333333,moored,0.0,334.60,262,CALL439700,Unknown,2026-02-19T18:06:49.763240+00:00,100.0,20.0,8.0
GERALDINE MARY,232042090,IMO232042090,Other,🇬🇧,56.59229666666667,-5.382385,moored,0.1,304.00,32,CALL042090,Unknown,2026-02-19T18:06:49.763255+00:00,100.0,20.0,8.0
STAR CLIPPER,235053185,IMO235053185,Other,🇬🇧,51.505615,-0.07566333333333333,underway,12.3,114.40,511,CALL053185,Unknown,2026-02-19T18:06:49.763267+00:00,100.0,20.0,8.0
UNIWIND,677039300,IMO677039300,Other,🏳️,43.287850000000006,28.346516666666666,underway,8.4,248.00,244,CALL039300,Unknown,2026-02-19T18:06:49.763280+00:00,100.0,20.0,8.0
RV SPERRY STAR III,366926050,IMO366926050,Other,🇺🇸,38.97914,-76.33272000000001,moored,0.1,183.60,511,CALL926050,Unknown,2026-02-19T18:06:49.763293+00:00,100.0,20.0,8.0
MORGAN REINAUER,366516380,IMO366516380,Other,🇺🇸,41.08858333333333,-73.10501666666667,underway,7.6,63.70,62,CALL516380,Unknown,2026-02-19T18:06:49.763305+00:00,100.0,20.0,8.0
EEMS TJONGER,246869000,IMO246869000,Other,🇬🇧,53.40373666666667,-3.0319533333333335,moored,0.0,230.70,115,CALL869000,Unknown,2026-02-19T18:06:49.763318+00:00,100.0,20.0,8.0
ILHA DE SAO LUIS,204601240,IMO204601240,Other,🏳️,38.53203666666666,-28.624883333333333,underway,0.0,357.50,177,CALL601240,Unknown,2026-02-19T18:06:49.763330+00:00,100.0,20.0,8.0
ELISA,236745000,IMO236745000,Other,🇬🇧,50.57190333333333,-2.4402649999999997,moored,0.0,242.10,8,CALL745000,Unknown,2026-02-19T18:06:49.763343+00:00,100.0,20.0,8.0
NAOMI JENNIFER,232060524,IMO232060524,Other,🇬🇧,56.469075,-5.471946666666667,underway,8.1,138.70,135,CALL060524,Unknown,2026-02-19T18:06:49.763355+00:00,100.0,20.0,8.0
OCEANUS V,339067000,IMO339067000,Other,🇺🇸,36.986755,-76.16592,active,0.0,0.0,270,CALL067000,Unknown,2026-02-19T18:06:49.763368+00:00,100.0,20.0,8.0
ALMAK,228037900,IMO228037900,Other,🇫🇷,47.73849,-3.35369,moored,0.0,277.50,217,CALL037900,Unknown,2026-02-19T18:06:49.763380+00:00,100.0,20.0,8.0
EMERALD COAST,367314510,IMO367314510,Other,🇺🇸,39.88896666666667,-75.19487166666666,active,0.0,0.0,120,CALL314510,Unknown,2026-02-19T18:06:49.763400+00:00,100.0,20.0,8.0
CAPT. JIM MCALLISTER,368056740,IMO368056740,Other,🇺🇸,32.85968833333333,-79.95805333333332,underway,0.0,6.70,197,CALL056740,Unknown,2026-02-19T18:06:49.763413+00:00,100.0,20.0,8.0
PAUL E MARTIN,311057300,IMO311057300,Other,🇺🇸,39.25973666666666,-76.55403166666666,active,0.0,0.0,344,CALL057300,Unknown,2026-02-19T18:06:49.763427+00:00,100.0,20.0,8.0
VICTORIA OF WIGHT,232015630,IMO232015630,Other,🇬🇧,50.78865,-1.1095966666666668,underway,12.1,154.90,155,CALL015630,Unknown,2026-02-19T18:06:49.763439+00:00,100.0,20.0,8.0
CRYSTAL COAST,367097970,IMO367097970,Other,🇺🇸,39.24636666666667,-76.570825,active,0.0,0.0,511,CALL097970,Unknown,2026-02-19T18:06:49.763452+00:00,100.0,20.0,8.0
VOYAGER,366478000,IMO366478000,Other,🇺🇸,32.85529666666667,-79.95388666666666,moored,0.0,91.20,49,CALL478000,Unknown,2026-02-19T18:06:49.763464+00:00,100.0,20.0,8.0
SAN MARCO MAERSK,219101000,IMO219101000,Cargo,🏳️,36.67411666666667,-4.3578,anchored,0.1,164.40,290,CALL101000,Unknown,2026-02-19T18:06:49.763476+00:00,100.0,20.0,8.0
MOIRA,367602520,IMO367602520,Other,🇺🇸,32.846671666666666,-79.93067833333333,underway,9.2,155.90,163,CALL602520,Unknown,2026-02-19T18:06:49.763489+00:00,100.0,20.0,8.0
ELIZABETH TURECAMO,367300590,IMO367300590,Other,🇺🇸,32.83177666666667,-79.89416166666666,underway,2.1,38.80,50,CALL300590,Unknown,2026-02-19T18:06:49.763501+00:00,100.0,20.0,8.0
VARNA,207453400,IMO207453400,Other,🏳️,43.193353333333334,27.909401666666668,underway,0.1,174.90,66,CALL453400,Unknown,2026-02-19T18:06:49.763513+00:00,100.0,20.0,8.0
CELTIC SPIRIT,229885000,IMO229885000,Passenger,🏳️,41.21050833333334,1.72962,moored,0.1,61.50,351,CALL885000,Unknown,2026-02-19T18:06:49.763525+00:00,100.0,20.0,8.0
PEGASUS I,428000414,IMO428000414,Tanker,🏳️,32.873711666666665,34.998484999999995,anchored,0.0,264.10,182,CALL000414,Unknown,2026-02-19T18:06:49.763538+00:00,100.0,20.0,8.0
PERSEAS,240639100,IMO240639100,Other,🏳️,37.965893333333334,23.530536666666666,moored,0.0,15.60,511,CALL639100,Unknown,2026-02-19T18:06:49.763552+00:00,100.0,20.0,8.0
VOYAGER,311001050,IMO311001050,Other,🏳️,49.45686,-2.52868,underway,0.0,351.20,160,CALL001050,Unknown,2026-02-19T18:06:49.763564+00:00,100.0,20.0,8.0
YP707,369970481,IMO369970481,Other,🇺🇸,38.983815,-76.46746499999999,active,0.0,0.0,350,CALL970481,Unknown,2026-02-19T18:06:49.763575+00:00,100.0,20.0,8.0
BLUE STAR MYCONOS,240389000,IMO240389000,Other,🏳️,37.88347833333333,23.639625000000002,underway,24.4,334.00,335,CALL389000,Unknown,2026-02-19T18:06:49.763587+00:00,100.0,20.0,8.0
MELODIE DE LA MER 3,228417700,IMO228417700,Other,🏳️,49.65444333333333,-0.3225616666666667,inactive,8.3,163.60,158,CALL417700,Unknown,2026-02-19T18:06:49.763600+00:00,100.0,20.0,8.0
ALKYON V,240694500,IMO240694500,Other,🏳️,37.984165,23.418736666666668,underway,0.0,360.00,511,CALL694500,Unknown,2026-02-19T18:06:49.763613+00:00,100.0,20.0,8.0
SCOT FLENSBURG,538009892,IMO538009892,Other,🏳️,53.38338,-5.825831666666667,underway,4.2,262.70,278,CALL009892,Unknown,2026-02-19T18:06:49.763625+00:00,100.0,20.0,8.0
F/V POSEIDON,228101600,IMO228101600,Fishing,🇫🇷,44.72383833333333,-1.3338383333333332,moored,3.6,353.80,511,CALL101600,Unknown,2026-02-19T18:06:49.763637+00:00,100.0,20.0,8.0
L'ESPOIR,227016800,IMO227016800,Other,🇫🇷,44.65923333333333,-1.1444166666666669,underway,0.0,193.20,209,CALL016800,Unknown,2026-02-19T18:06:49.763650+00:00,100.0,20.0,8.0
HYPATIA DEALEJANDRIA,209462000,IMO209462000,Other,🏳️,39.43267,-0.20045166666666667,underway,16.3,263.00,263,CALL462000,Unknown,2026-02-19T18:06:49.763662+00:00,100.0,20.0,8.0
PSA HULK CS04,563060100,IMO563060100,Other,🇸🇬,1.25842,103.84262666666667,active,0.0,0.0,511,CALL060100,Unknown,2026-02-19T18:06:49.763676+00:00,100.0,20.0,8.0
RITA IEVOLI,247452200,IMO247452200,Other,🏳️,41.33870833333334,2.1962016666666666,anchored,0.0,135.70,237,CALL452200,Unknown,2026-02-19T18:06:49.763688+00:00,100.0,20.0,8.0
F/V TALION,227409000,IMO227409000,Fishing,🏳️,43.32182,-1.9142616666666668,inactive,0.0,34.80,511,CALL409000,Unknown,2026-02-19T18:06:49.763700+00:00,100.0,20.0,8.0
LYNNE MORAN,367483830,IMO367483830,Other,🇺🇸,39.26072333333333,-76.55616166666667,active,0.0,0.0,162,CALL483830,Unknown,2026-02-19T18:06:49.763712+00:00,100.0,20.0,8.0
BLUE STAR PATMOS,241159000,IMO241159000,Other,🏳️,38.029113333333335,23.497261666666667,underway,0.0,319.10,511,CALL159000,Unknown,2026-02-19T18:06:49.763725+00:00,100.0,20.0,8.0
VB XALOC,224128000,IMO224128000,Other,🏳️,39.432586666666666,-0.31887000000000004,underway,4.7,33.00,28,CALL128000,Unknown,2026-02-19T18:06:49.763738+00:00,100.0,20.0,8.0
F/V GLORIA NAUTAE,228008900,IMO228008900,Fishing,🇫🇷,46.149921666666664,-1.2247333333333332,moored,0.1,331.80,154,CALL008900,Unknown,2026-02-19T18:06:49.763750+00:00,100.0,20.0,8.0
ARCHIMEDE,247054700,IMO247054700,Other,🏳️,38.198930000000004,15.620370000000001,underway,11.3,9.90,511,CALL054700,Unknown,2026-02-19T18:06:49.763763+00:00,100.0,20.0,8.0
APRIL MORAN,367139510,IMO367139510,Other,🇺🇸,39.25788,-76.55367166666666,active,0.0,0.0,511,CALL139510,Unknown,2026-02-19T18:06:49.763775+00:00,100.0,20.0,8.0
FLEET QUEEN,368316410,IMO368316410,Passenger,🇺🇸,40.49857,-73.76091833333334,underway,0.3,147.70,17,CALL316410,Unknown,2026-02-19T18:06:49.763787+00:00,100.0,20.0,8.0
ARISTEUS,247147390,IMO247147390,Other,🏳️,38.386496666666666,15.013233333333334,moored,4.7,330.30,511,CALL147390,Unknown,2026-02-19T18:06:49.763800+00:00,100.0,20.0,8.0
VB SANDON,235074754,IMO235074754,Other,🇬🇧,53.43025,-2.9988533333333334,underway,0.0,357.10,181,CALL074754,Unknown,2026-02-19T18:06:49.763813+00:00,100.0,20.0,8.0
CELEBRITY INFINITY,249048000,IMO249048000,Other,🏳️,35.96989833333334,14.773355,underway,14.8,63.50,62,CALL048000,Unknown,2026-02-19T18:06:49.763825+00:00,100.0,20.0,8.0
RODERICK MCALLISTER,366909530,IMO366909530,Other,🇺🇸,43.656596666666665,-70.24634333333333,underway,0.0,232.00,511,CALL909530,Unknown,2026-02-19T18:06:49.763837+00:00,100.0,20.0,8.0
A AND A,319501000,IMO319501000,Other,🇫🇷,43.52424333333333,6.947183333333333,moored,0.1,34.10,307,CALL501000,Unknown,2026-02-19T18:06:49.763863+00:00,100.0,20.0,8.0
THUN GENIUS,245934000,IMO245934000,Other,🇬🇧,50.438385000000004,-1.9930383333333335,underway,12.1,264.50,264,CALL934000,Unknown,2026-02-19T18:06:49.763877+00:00,100.0,20.0,8.0
BOMMEL,244850205,IMO244850205,Other,🏳️,39.449333333333335,-0.2891666666666667,underway,0.0,176.00,203,CALL850205,Unknown,2026-02-19T18:06:49.763890+00:00,100.0,20.0,8.0
MERAK,247152500,IMO247152500,Other,🏳️,38.21714333333333,15.247751666666666,underway,0.0,291.10,511,CALL152500,Unknown,2026-02-19T18:06:49.763903+00:00,100.0,20.0,8.0
LECH KACZYNSKI,228421600,IMO228421600,Other,🏳️,39.25311166666667,-29.173303333333333,underway,10.1,56.30,52,CALL421600,Unknown,2026-02-19T18:06:49.763915+00:00,100.0,20.0,8.0
TIME TRAVELER,368163240,IMO368163240,Other,🇺🇸,40.70390333333333,-73.97622666666666,underway,0.0,267.70,289,CALL163240,Unknown,2026-02-19T18:06:49.763927+00:00,100.0,20.0,8.0
LIZ VINIK,366920310,IMO366920310,Other,🇺🇸,40.69840666666666,-74.013055,moored,8.7,278.10,277,CALL920310,Unknown,2026-02-19T18:06:49.763941+00:00,100.0,20.0,8.0
HMS LIBERTY,367186370,IMO367186370,Other,🇺🇸,40.66063333333333,-74.15363333333333,underway,0.6,228.90,118,CALL186370,Unknown,2026-02-19T18:06:49.763955+00:00,100.0,20.0,8.0
HAYWARD,366999412,IMO366999412,Other,🇺🇸,40.45974666666667,-74.02954333333334,underway,0.2,51.10,29,CALL999412,Unknown,2026-02-19T18:06:49.763967+00:00,100.0,20.0,8.0
JORGE DE SENA,263701440,IMO263701440,Other,🏳️,38.70166666666667,-9.133983333333333,inactive,16.4,266.00,270,CALL701440,Unknown,2026-02-19T18:06:49.763980+00:00,100.0,20.0,8.0
CMA CGM BAALBECK,228478900,IMO228478900,Cargo,🇸🇬,1.2630966666666665,103.78056,active,0.0,0.0,31,CALL478900,Unknown,2026-02-19T18:06:49.763993+00:00,100.0,20.0,8.0
MIA ZOI,241696000,IMO241696000,Other,🏳️,37.93382333333333,23.64905666666667,underway,0.0,360.00,511,CALL696000,Unknown,2026-02-19T18:06:49.764007+00:00,100.0,20.0,8.0
ECOMATE,241957000,IMO241957000,Other,🏳️,37.94545,23.612866666666665,underway,0.0,222.00,277,CALL957000,Unknown,2026-02-19T18:06:49.764020+00:00,100.0,20.0,8.0
LUNDSTROM TIDE,210569000,IMO210569000,Other,🏳️,33.040614999999995,34.636965000000004,underway,8.0,119.80,121,CALL569000,Unknown,2026-02-19T18:06:49.764033+00:00,100.0,20.0,8.0
NOS FELIS,227009560,IMO227009560,Other,🇫🇷,49.272600000000004,-0.24866666666666667,underway,0.1,360.00,511,CALL009560,Unknown,2026-02-19T18:06:49.764047+00:00,100.0,20.0,8.0
MANANNAN,232063982,IMO232063982,Other,🇬🇧,51.44657333333334,-3.1672133333333337,underway,0.8,100.70,511,CALL063982,Unknown,2026-02-19T18:06:49.764061+00:00,100.0,20.0,8.0
M\T EVIAPETROL III,240949000,IMO240949000,Other,🏳️,37.915733333333336,23.18795,underway,11.4,256.00,255,CALL949000,Unknown,2026-02-19T18:06:49.764075+00:00,100.0,20.0,8.0
EDGE GALAXY,538007270,IMO538007270,Other,🇫🇷,49.5013,-0.08290666666666667,anchored,0.1,185.90,103,CALL007270,Unknown,2026-02-19T18:06:49.764088+00:00,100.0,20.0,8.0
MEDKON NLS,352921000,IMO352921000,Other,🏳️,39.44468333333334,-0.3059833333333334,moored,0.0,51.60,268,CALL921000,Unknown,2026-02-19T18:06:49.764102+00:00,100.0,20.0,8.0
GAS CRUSADER,533132191,IMO533132191,Tanker,🇸🇬,1.1906883333333333,103.74906,active,0.0,0.0,66,CALL132191,Unknown,2026-02-19T18:06:49.764121+00:00,100.0,20.0,8.0
NOS TAURUS,247331200,IMO247331200,Other,🏳️,43.560894999999995,10.301073333333333,moored,0.0,1.50,511,CALL331200,Unknown,2026-02-19T18:06:49.764145+00:00,100.0,20.0,8.0
FOUNDATION PILOT,316054148,IMO316054148,Other,🏳️,44.66556333333333,-63.581185,underway,0.0,4.30,95,CALL054148,Unknown,2026-02-19T18:06:49.764165+00:00,100.0,20.0,8.0
VERSUTIUS,253834000,IMO253834000,Other,🇫🇷,49.463454999999996,-0.10096166666666666,anchored,0.1,237.00,120,CALL834000,Unknown,2026-02-19T18:06:49.764178+00:00,100.0,20.0,8.0
GIUSEPPE FRANZA,247054900,IMO247054900,Other,🏳️,38.128865000000005,15.65028,underway,9.4,352.10,511,CALL054900,Unknown,2026-02-19T18:06:49.764191+00:00,100.0,20.0,8.0
OCEAN GOLF,316002873,IMO316002873,Other,🏳️,43.28364333333333,-79.802885,moored,0.0,290.30,292,CALL002873,Unknown,2026-02-19T18:06:49.764203+00:00,100.0,20.0,8.0
FRENCH WARSHIP,228807500,IMO228807500,Cargo,🇫🇷,43.11753833333333,5.919575,underway,0.0,307.00,511,CALL807500,Unknown,2026-02-19T18:06:49.764215+00:00,100.0,20.0,8.0
ESVAGT CARINA,219010516,IMO219010516,Other,🏳️,53.620621666666665,-3.580881666666667,underway,1.9,233.00,153,CALL010516,Unknown,2026-02-19T18:06:49.764229+00:00,100.0,20.0,8.0
APUS,671706000,IMO671706000,Other,🏳️,43.150455,28.31058833333333,anchored,0.1,98.70,75,CALL706000,Unknown,2026-02-19T18:06:49.764242+00:00,100.0,20.0,8.0
M/Y LEDRA,256342000,IMO256342000,Other,🏳️,37.93900166666666,23.668895000000003,moored,0.1,220.00,295,CALL342000,Unknown,2026-02-19T18:06:49.764254+00:00,100.0,20.0,8.0
KEMEROVO,273250830,IMO273250830,Other,🏳️,36.81191666666667,-9.201179999999999,underway,6.4,322.90,310,CALL250830,Unknown,2026-02-19T18:06:49.764266+00:00,100.0,20.0,8.0
OLYMPIC DELTA,258107000,IMO258107000,Other,🇫🇷,48.71765333333334,-4.107415,inactive,0.6,202.80,271,CALL107000,Unknown,2026-02-19T18:06:49.764279+00:00,100.0,20.0,8.0
SVITZER BIDSTON,235014278,IMO235014278,Other,🇬🇧,53.42864,-3.0062133333333336,underway,0.0,187.80,171,CALL014278,Unknown,2026-02-19T18:06:49.764291+00:00,100.0,20.0,8.0
EASTERN FISHER,316009170,IMO316009170,Other,🏳️,50.646665,-57.27476166666667,fishing,0.0,360.00,511,CALL009170,Unknown,2026-02-19T18:06:49.764303+00:00,100.0,20.0,8.0
MV MAIR. . ....,235004042,IMO235004042,Other,🇬🇧,51.01952000000001,-4.203735,underway,0.0,328.00,190,CALL004042,Unknown,2026-02-19T18:06:49.764315+00:00,100.0,20.0,8.0
WENZINA,256000113,IMO256000113,Other,🏳️,35.816853333333334,14.5434,underway,0.1,308.00,511,CALL000113,Unknown,2026-02-19T18:06:49.764327+00:00,100.0,20.0,8.0
REBELLE 1,232055631,IMO232055631,Other,🇬🇧,51.50439166666667,-0.002171666666666667,underway,7.4,32.80,33,CALL055631,Unknown,2026-02-19T18:06:49.764339+00:00,100.0,20.0,8.0
CHRISTIAN REINAUER,366832740,IMO366832740,Other,🇺🇸,40.490165000000005,-74.04631166666667,active,10.4,184.60,185,CALL832740,Unknown,2026-02-19T18:06:49.764354+00:00,100.0,20.0,8.0
WILSON LAHN,314259000,IMO314259000,Other,🇬🇧,54.610474999999994,-5.914716666666666,moored,0.0,5.60,38,CALL259000,Unknown,2026-02-19T18:06:49.764367+00:00,100.0,20.0,8.0
F/V EL AMANECER,228157000,IMO228157000,Fishing,🏳️,47.088408333333334,-2.860561666666667,fishing,2.6,76.30,511,CALL157000,Unknown,2026-02-19T18:06:49.764383+00:00,100.0,20.0,8.0
KILBURN,563112000,IMO563112000,Other,🏳️,34.47342666666667,33.38787333333333,underway,3.6,274.40,270,CALL112000,Unknown,2026-02-19T18:06:49.764415+00:00,100.0,20.0,8.0
ERIC MCALLISTER,367636710,IMO367636710,Other,🇺🇸,32.859935,-79.95925833333334,underway,0.0,214.60,511,CALL636710,Unknown,2026-02-19T18:06:49.764443+00:00,100.0,20.0,8.0
ILLUSTRIS B119,234781000,IMO234781000,Other,🇬🇧,54.456741666666666,-5.437636666666666,fishing,0.3,53.90,511,CALL781000,Unknown,2026-02-19T18:06:49.764464+00:00,100.0,20.0,8.0
PACIFIC HORNBILL,416006812,IMO416006812,Other,🇸🇬,1.21776,103.73427166666667,active,0.0,0.0,75,CALL006812,Unknown,2026-02-19T18:06:49.764487+00:00,100.0,20.0,8.0
SCHAPRODE,211535070,IMO211535070,Other,🏳️,38.69809166666666,-9.131718333333334,underway,10.1,58.70,511,CALL535070,Unknown,2026-02-19T18:06:49.764507+00:00,100.0,20.0,8.0
GV FAIRLINE SURVEYOR,232007960,IMO232007960,Other,🇬🇧,55.99306166666667,-2.9854933333333333,underway,0.6,230.20,511,CALL007960,Unknown,2026-02-19T18:06:49.764530+00:00,100.0,20.0,8.0
FRAM PRINCE,259230000,IMO259230000,Other,🏳️,37.948655,23.553673333333332,moored,0.0,179.00,2,CALL230000,Unknown,2026-02-19T18:06:49.764553+00:00,100.0,20.0,8.0
EDT HERCULES,210776000,IMO210776000,Other,🏳️,34.646103333333336,33.00800666666667,moored,0.0,87.00,87,CALL776000,Unknown,2026-02-19T18:06:49.764580+00:00,100.0,20.0,8.0
ANASTASIA,241783000,IMO241783000,Other,🏳️,37.13561166666667,26.880226666666665,underway,0.0,0.00,190,CALL783000,Unknown,2026-02-19T18:06:49.764634+00:00,100.0,20.0,8.0
CAPTAIN VAGGELIS Z,241192800,IMO241192800,Other,🏳️,38.03617333333333,23.508834999999998,underway,0.0,360.00,511,CALL192800,Unknown,2026-02-19T18:06:49.764663+00:00,100.0,20.0,8.0
CRAIGLEITH,232015861,IMO232015861,Other,🇬🇧,56.02670666666667,-3.217626666666667,underway,10.1,338.00,339,CALL015861,Unknown,2026-02-19T18:06:49.764690+00:00,100.0,20.0,8.0
SKAGERN,210548000,IMO210548000,Other,🏳️,56.07709166666667,-3.11771,anchored,0.1,50.40,99,CALL548000,Unknown,2026-02-19T18:06:49.764713+00:00,100.0,20.0,8.0
